project_project_id,cases_case_id,cases_submitter_id,samples_sample_id,samples_submitter_id,portions_portion_id,portions_submitter_id,analytes_a260_a280_ratio,analytes_amount,analytes_analyte_id,analytes_analyte_quantity,analytes_analyte_type,analytes_analyte_type_id,analytes_analyte_volume,analytes_concentration,analytes_experimental_protocol_type,analytes_normal_tumor_genotype_snp_match,analytes_ribosomal_rna_28s_16s_ratio,analytes_rna_integrity_number,analytes_spectrophotometer_method,analytes_state,analytes_submitter_id,analytes_well_number
TCGA-SKCM,6e2d8818-b377-45f5-97f4-f905de22c487,TCGA-EB-A4OY,7aed9242-b7c2-4962-8fcb-03d573b886e0,TCGA-EB-A4OY-01A,d05876a0-71c4-45cb-bd09-32656c33551f,TCGA-EB-A4OY-01A-11,,,e3298fad-80b8-44a4-bc3e-7bae43c6fb80,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A4OY-01A-11W,
TCGA-SKCM,1251acee-ceb4-4530-ba5b-4d163fcab8d2,TCGA-ER-A1A1,38829905-3718-4085-b50e-acb5ff37d546,TCGA-ER-A1A1-10A,9484668a-b917-42d6-944f-6113a007c5eb,TCGA-ER-A1A1-10A-01,,,9870e19f-755e-4f6c-a2ee-967297b27e98,,DNA,D,,0.18,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-ER-A1A1-10A-01D,
TCGA-SKCM,1251acee-ceb4-4530-ba5b-4d163fcab8d2,TCGA-ER-A1A1,38829905-3718-4085-b50e-acb5ff37d546,TCGA-ER-A1A1-10A,9484668a-b917-42d6-944f-6113a007c5eb,TCGA-ER-A1A1-10A-01,,,f5511a94-2366-428c-b0f2-b756134f9d43,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-ER-A1A1-10A-01W,
TCGA-SKCM,1251acee-ceb4-4530-ba5b-4d163fcab8d2,TCGA-ER-A1A1,b813ec36-059b-4833-9d27-cc72d8fd3a20,TCGA-ER-A1A1-06A,1d3eb4ad-3cce-4536-92c9-bf20ddcb2546,TCGA-ER-A1A1-06A-11,,,73a6e292-b321-459b-aa5e-fea7f736b4c0,,DNA,D,,0.17,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-ER-A1A1-06A-11D,
TCGA-SKCM,1251acee-ceb4-4530-ba5b-4d163fcab8d2,TCGA-ER-A1A1,b813ec36-059b-4833-9d27-cc72d8fd3a20,TCGA-ER-A1A1-06A,1d3eb4ad-3cce-4536-92c9-bf20ddcb2546,TCGA-ER-A1A1-06A-11,,,b7e3749e-63f9-4f01-924d-9276da303358,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-ER-A1A1-06A-11W,
TCGA-SKCM,1251acee-ceb4-4530-ba5b-4d163fcab8d2,TCGA-ER-A1A1,b813ec36-059b-4833-9d27-cc72d8fd3a20,TCGA-ER-A1A1-06A,1d3eb4ad-3cce-4536-92c9-bf20ddcb2546,TCGA-ER-A1A1-06A-11,1.78,,d027cea0-2753-498e-be45-4c6e69ea95ca,,RNA,R,,0.15,nRNA - Melanoma Protocol,Yes,2.2,8.6,UV Spec,released,TCGA-ER-A1A1-06A-11R,
TCGA-SKCM,b1739cb5-09bc-414a-8f05-c66d2cb9868d,TCGA-FS-A1ZC,1c388ca4-2e3e-429d-844e-52d6df03f240,TCGA-FS-A1ZC-06A,f877f3b0-d7dc-4507-8ddc-f665f1f872f4,TCGA-FS-A1ZC-06A-11,,,16674110-f20b-45d9-a2c2-2c65c29f8b3a,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-FS-A1ZC-06A-11W,
TCGA-SKCM,69c0ef46-3117-46f3-b36e-581eb03eb829,TCGA-ER-A19O,24ddb156-d896-44bb-b0b1-a5191abcdc3f,TCGA-ER-A19O-06A,40aed300-153d-4550-8f2a-d631d75b4300,TCGA-ER-A19O-06A-11,1.66,,2859ebdb-925b-485d-9be1-7a33e59c5f19,,RNA,R,,0.17,nRNA - Melanoma Protocol,Yes,1.8,7.6,UV Spec,released,TCGA-ER-A19O-06A-11R,
TCGA-SKCM,69c0ef46-3117-46f3-b36e-581eb03eb829,TCGA-ER-A19O,24ddb156-d896-44bb-b0b1-a5191abcdc3f,TCGA-ER-A19O-06A,40aed300-153d-4550-8f2a-d631d75b4300,TCGA-ER-A19O-06A-11,,,8c7cebf0-d8bc-46e7-ac56-8aa721aa87b3,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-ER-A19O-06A-11D,
TCGA-SKCM,69c0ef46-3117-46f3-b36e-581eb03eb829,TCGA-ER-A19O,24ddb156-d896-44bb-b0b1-a5191abcdc3f,TCGA-ER-A19O-06A,40aed300-153d-4550-8f2a-d631d75b4300,TCGA-ER-A19O-06A-11,,,fe490cb2-b9b6-4291-b634-183297a67a83,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-ER-A19O-06A-11W,
TCGA-SKCM,69c0ef46-3117-46f3-b36e-581eb03eb829,TCGA-ER-A19O,ad02f0ed-fbb4-49ae-9315-7d42d2c5f628,TCGA-ER-A19O-10A,1a009ab7-0d0e-4222-a6df-e5452355e940,TCGA-ER-A19O-10A-01,,,1f589e6d-b905-4599-90cb-1007eb7c0600,,DNA,D,,0.17,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-ER-A19O-10A-01D,
TCGA-SKCM,69c0ef46-3117-46f3-b36e-581eb03eb829,TCGA-ER-A19O,ad02f0ed-fbb4-49ae-9315-7d42d2c5f628,TCGA-ER-A19O-10A,1a009ab7-0d0e-4222-a6df-e5452355e940,TCGA-ER-A19O-10A-01,,,d04209bd-dc8b-4214-a8c5-bac4e53d4a92,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-ER-A19O-10A-01W,
TCGA-SKCM,b1739cb5-09bc-414a-8f05-c66d2cb9868d,TCGA-FS-A1ZC,1c388ca4-2e3e-429d-844e-52d6df03f240,TCGA-FS-A1ZC-06A,f877f3b0-d7dc-4507-8ddc-f665f1f872f4,TCGA-FS-A1ZC-06A-11,,,70139f2a-b295-46ff-84e6-b790b8437db0,,DNA,D,,0.17,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-FS-A1ZC-06A-11D,
TCGA-SKCM,b1739cb5-09bc-414a-8f05-c66d2cb9868d,TCGA-FS-A1ZC,1c388ca4-2e3e-429d-844e-52d6df03f240,TCGA-FS-A1ZC-06A,f877f3b0-d7dc-4507-8ddc-f665f1f872f4,TCGA-FS-A1ZC-06A-11,1.86,,b1a81079-46a6-4f64-b886-61d187123dd1,,RNA,R,,0.18,nRNA - Melanoma Protocol,Yes,1.7,8.4,UV Spec,released,TCGA-FS-A1ZC-06A-11R,
TCGA-SKCM,b1739cb5-09bc-414a-8f05-c66d2cb9868d,TCGA-FS-A1ZC,a4cc2293-5b42-469c-960e-4bc3770c9e9c,TCGA-FS-A1ZC-10A,85f29378-213d-4217-bfb2-9aa6218ffa59,TCGA-FS-A1ZC-10A-01,,,1e0638e8-27f6-4f1a-88b0-2973b50d8790,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-FS-A1ZC-10A-01W,
TCGA-SKCM,b1739cb5-09bc-414a-8f05-c66d2cb9868d,TCGA-FS-A1ZC,a4cc2293-5b42-469c-960e-4bc3770c9e9c,TCGA-FS-A1ZC-10A,85f29378-213d-4217-bfb2-9aa6218ffa59,TCGA-FS-A1ZC-10A-01,,,80fd70ec-518e-4981-ac0f-668897865cff,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-FS-A1ZC-10A-01D,
TCGA-SKCM,555bbd13-8ad7-43b3-9087-001db30089f1,TCGA-EB-A3XF,68d47771-cec4-4f48-b3d1-0063e3059b31,TCGA-EB-A3XF-01A,006a3636-fc91-42c3-b0d1-e1c839e9a4e1,TCGA-EB-A3XF-01A-31,,,0a9aaa8f-9175-4e1e-9aa8-626566958cee,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A3XF-01A-31D,
TCGA-SKCM,78f3d4db-a1ff-4ea2-aaa0-cbf0278b915e,TCGA-EB-A82B,a118f12f-cd13-4d91-b72d-8fa08a894227,TCGA-EB-A82B-01A,95e2c235-ffa6-40fb-b285-cb13e01bd3fb,TCGA-EB-A82B-01A-11,,,00a2d1a4-265a-4382-b3d6-13968078a86f,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A82B-01A-11D,
TCGA-SKCM,78f3d4db-a1ff-4ea2-aaa0-cbf0278b915e,TCGA-EB-A82B,a118f12f-cd13-4d91-b72d-8fa08a894227,TCGA-EB-A82B-01A,95e2c235-ffa6-40fb-b285-cb13e01bd3fb,TCGA-EB-A82B-01A-11,1.83,,a450a2d7-176e-4e3c-820d-891beb8e8386,,RNA,R,,0.17,nRNA - Melanoma Protocol,Yes,1.52,8.2,UV Spec,released,TCGA-EB-A82B-01A-11R,
TCGA-SKCM,78f3d4db-a1ff-4ea2-aaa0-cbf0278b915e,TCGA-EB-A82B,a118f12f-cd13-4d91-b72d-8fa08a894227,TCGA-EB-A82B-01A,95e2c235-ffa6-40fb-b285-cb13e01bd3fb,TCGA-EB-A82B-01A-11,,,ab5826d3-6950-4d8c-b8be-36ba578c9018,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A82B-01A-11W,
TCGA-SKCM,78f3d4db-a1ff-4ea2-aaa0-cbf0278b915e,TCGA-EB-A82B,c4b98a84-67f2-4c5c-aa39-3c43e8bfba8a,TCGA-EB-A82B-10B,8359b7a6-8e01-4526-832a-10466b38ba91,TCGA-EB-A82B-10B-01,,,4f35a933-eb95-4c41-a583-4daa0780ab02,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A82B-10B-01W,
TCGA-SKCM,78f3d4db-a1ff-4ea2-aaa0-cbf0278b915e,TCGA-EB-A82B,c4b98a84-67f2-4c5c-aa39-3c43e8bfba8a,TCGA-EB-A82B-10B,8359b7a6-8e01-4526-832a-10466b38ba91,TCGA-EB-A82B-10B-01,,,7137b0a8-ba35-442b-85dc-00ae4a56be39,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A82B-10B-01D,
TCGA-SKCM,05f4058d-3066-4d16-8320-cf92f122945f,TCGA-EB-A57M,0c0ff3c7-8b04-4b6d-9e5d-f3b361025290,TCGA-EB-A57M-01A,17c573ad-bb8a-4753-8c5b-fd283f4e6aab,TCGA-EB-A57M-01A-51,,,343be6ae-9767-4653-af1b-04ffb6a419b4,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A57M-01A-51D,
TCGA-SKCM,05f4058d-3066-4d16-8320-cf92f122945f,TCGA-EB-A57M,0c0ff3c7-8b04-4b6d-9e5d-f3b361025290,TCGA-EB-A57M-01A,17c573ad-bb8a-4753-8c5b-fd283f4e6aab,TCGA-EB-A57M-01A-51,,,52dcac3b-c38d-40fc-805a-e97056165ee4,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A57M-01A-51W,
TCGA-SKCM,05f4058d-3066-4d16-8320-cf92f122945f,TCGA-EB-A57M,0c0ff3c7-8b04-4b6d-9e5d-f3b361025290,TCGA-EB-A57M-01A,17c573ad-bb8a-4753-8c5b-fd283f4e6aab,TCGA-EB-A57M-01A-51,1.91,,dcdd18d7-1e8e-4052-a4f8-338a904eb587,,RNA,R,,0.18,nRNA - Melanoma Protocol,Yes,1.51,7.9,UV Spec,released,TCGA-EB-A57M-01A-51R,
TCGA-SKCM,05f4058d-3066-4d16-8320-cf92f122945f,TCGA-EB-A57M,2f9350a2-f838-41ff-af12-684d7782ce83,TCGA-EB-A57M-10A,067005e8-ecaa-400e-9b16-c2c8603e514b,TCGA-EB-A57M-10A-01,,,a82675bf-4f8f-4509-a83b-ee664bdf19b3,,DNA,D,,0.14,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A57M-10A-01D,
TCGA-SKCM,05f4058d-3066-4d16-8320-cf92f122945f,TCGA-EB-A57M,2f9350a2-f838-41ff-af12-684d7782ce83,TCGA-EB-A57M-10A,067005e8-ecaa-400e-9b16-c2c8603e514b,TCGA-EB-A57M-10A-01,,,b8fb6352-1524-49bb-91df-b1e9b9ec4375,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A57M-10A-01W,
TCGA-SKCM,b53cf25c-929c-4f1a-870e-13f260c5cf7d,TCGA-EB-A3HV,62bd0e72-2a69-40da-abc8-6fb155b342c5,TCGA-EB-A3HV-01A,2d0f58fa-e330-4214-acd8-2f42cd151eb5,TCGA-EB-A3HV-01A-11,,,3bb9da16-9da3-4411-a518-032acccc2d90,,DNA,D,,0.13,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A3HV-01A-11D,
TCGA-SKCM,b53cf25c-929c-4f1a-870e-13f260c5cf7d,TCGA-EB-A3HV,62bd0e72-2a69-40da-abc8-6fb155b342c5,TCGA-EB-A3HV-01A,2d0f58fa-e330-4214-acd8-2f42cd151eb5,TCGA-EB-A3HV-01A-11,1.55,,661289b3-cbc9-45c0-b4f6-be63d63cb3f4,,RNA,R,,0.15,nRNA - Melanoma Protocol,Yes,1.8,8.1,UV Spec,released,TCGA-EB-A3HV-01A-11R,
TCGA-SKCM,b53cf25c-929c-4f1a-870e-13f260c5cf7d,TCGA-EB-A3HV,62bd0e72-2a69-40da-abc8-6fb155b342c5,TCGA-EB-A3HV-01A,2d0f58fa-e330-4214-acd8-2f42cd151eb5,TCGA-EB-A3HV-01A-11,,,c574b0b8-1410-4dfb-b992-18c6751d6b1e,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A3HV-01A-11W,
TCGA-SKCM,b53cf25c-929c-4f1a-870e-13f260c5cf7d,TCGA-EB-A3HV,62bd0e72-2a69-40da-abc8-6fb155b342c5,TCGA-EB-A3HV-01A,3d5cfb56-e155-453c-aea5-24e8fde0d249,TCGA-EB-A3HV-01A-22,,,71c8ce55-19bf-45c2-9ebe-eb85ea7c666c,,DNA,D,,0.14,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A3HV-01A-22D,
TCGA-SKCM,b53cf25c-929c-4f1a-870e-13f260c5cf7d,TCGA-EB-A3HV,7a038c44-9e00-419e-b13a-d2bf74861f8f,TCGA-EB-A3HV-10B,3a3e75ec-9ca4-4f01-9c45-6f23f566daeb,TCGA-EB-A3HV-10B-01,,,b766a0e6-02bc-4758-87d5-bc5867167a0d,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A3HV-10B-01D,
TCGA-SKCM,b53cf25c-929c-4f1a-870e-13f260c5cf7d,TCGA-EB-A3HV,7a038c44-9e00-419e-b13a-d2bf74861f8f,TCGA-EB-A3HV-10B,3a3e75ec-9ca4-4f01-9c45-6f23f566daeb,TCGA-EB-A3HV-10B-01,,,d8027239-3b6e-4cfb-8c51-d07a523ec939,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A3HV-10B-01W,
TCGA-SKCM,fda160c9-efdc-4263-98f1-e38b00571b4d,TCGA-EB-A5SE,1ec9257c-7bbc-43c6-8585-0adcb36dc5d0,TCGA-EB-A5SE-01A,422b0c35-6fdb-4ad5-8e1a-c9e101397937,TCGA-EB-A5SE-01A-11,,,12cd16a1-ca82-4ae6-be8e-23280545a8a0,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A5SE-01A-11W,
TCGA-SKCM,fda160c9-efdc-4263-98f1-e38b00571b4d,TCGA-EB-A5SE,1ec9257c-7bbc-43c6-8585-0adcb36dc5d0,TCGA-EB-A5SE-01A,422b0c35-6fdb-4ad5-8e1a-c9e101397937,TCGA-EB-A5SE-01A-11,,,33f97e0a-be02-4f14-94dc-e0a083a29de7,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A5SE-01A-11D,
TCGA-SKCM,fda160c9-efdc-4263-98f1-e38b00571b4d,TCGA-EB-A5SE,1ec9257c-7bbc-43c6-8585-0adcb36dc5d0,TCGA-EB-A5SE-01A,422b0c35-6fdb-4ad5-8e1a-c9e101397937,TCGA-EB-A5SE-01A-11,1.85,,870ddfba-b8ba-4f66-855f-c73abb723bf2,,RNA,R,,0.17,nRNA - Melanoma Protocol,Yes,1.74,9.5,UV Spec,released,TCGA-EB-A5SE-01A-11R,
TCGA-SKCM,fda160c9-efdc-4263-98f1-e38b00571b4d,TCGA-EB-A5SE,7776ee8b-1d3a-4855-863b-760553569bc8,TCGA-EB-A5SE-10A,9467b7e2-3b81-4121-b44b-1e48a89d6e9e,TCGA-EB-A5SE-10A-01,,,15ae1908-34e4-48fa-89fa-0d04e50ac4cb,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A5SE-10A-01W,
TCGA-SKCM,fda160c9-efdc-4263-98f1-e38b00571b4d,TCGA-EB-A5SE,7776ee8b-1d3a-4855-863b-760553569bc8,TCGA-EB-A5SE-10A,9467b7e2-3b81-4121-b44b-1e48a89d6e9e,TCGA-EB-A5SE-10A-01,,,966530a7-bd56-487b-aaec-42c25c24464a,,DNA,D,,0.17,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A5SE-10A-01D,
TCGA-SKCM,fda160c9-efdc-4263-98f1-e38b00571b4d,TCGA-EB-A5SE,d95a2e02-4fe2-47a0-99a8-169d45596671,TCGA-EB-A5SE-10B,48634de9-6cac-447c-830b-42a9e250d16d,TCGA-EB-A5SE-10B-01,,,3ea3c971-fc45-4f8e-b4f5-195565a4b9e8,,DNA,D,,0.14,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A5SE-10B-01D,
TCGA-SKCM,f9e36bc2-484f-48e8-82ba-99026957277a,TCGA-ER-A19K,5f73a302-cd64-4349-ac6d-a92145fbc5ce,TCGA-ER-A19K-10A,7749aebc-52e8-45c5-850d-ff52bb719c98,TCGA-ER-A19K-10A-01,,,57a3ce9b-763c-4ea4-8afb-1cfccf54725f,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-ER-A19K-10A-01D,
TCGA-SKCM,f9e36bc2-484f-48e8-82ba-99026957277a,TCGA-ER-A19K,5f73a302-cd64-4349-ac6d-a92145fbc5ce,TCGA-ER-A19K-10A,7749aebc-52e8-45c5-850d-ff52bb719c98,TCGA-ER-A19K-10A-01,,,6c2eb31e-b024-41a2-9484-2e267c76146c,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-ER-A19K-10A-01W,
TCGA-SKCM,f9e36bc2-484f-48e8-82ba-99026957277a,TCGA-ER-A19K,e358b11d-2a35-45ae-8910-ae2dc06d39f4,TCGA-ER-A19K-01A,7dfd7ad6-23a4-4df0-9baf-dfece97910f1,TCGA-ER-A19K-01A-21,,,081c33d4-5a56-4151-9ab7-c319bbf14828,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-ER-A19K-01A-21W,
TCGA-SKCM,f9e36bc2-484f-48e8-82ba-99026957277a,TCGA-ER-A19K,e358b11d-2a35-45ae-8910-ae2dc06d39f4,TCGA-ER-A19K-01A,7dfd7ad6-23a4-4df0-9baf-dfece97910f1,TCGA-ER-A19K-01A-21,,,cd786b0b-4ae2-4912-8209-d2a7d086c10a,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-ER-A19K-01A-21D,
TCGA-SKCM,f9e36bc2-484f-48e8-82ba-99026957277a,TCGA-ER-A19K,e358b11d-2a35-45ae-8910-ae2dc06d39f4,TCGA-ER-A19K-01A,7dfd7ad6-23a4-4df0-9baf-dfece97910f1,TCGA-ER-A19K-01A-21,1.81,,d77c234c-b11c-4ab8-ad5f-ed9c481296d0,,RNA,R,,0.17,nRNA - Melanoma Protocol,Yes,1.9,9.0,UV Spec,released,TCGA-ER-A19K-01A-21R,
TCGA-SKCM,fa099993-ef30-4eff-a8fb-aa41b5ea671a,TCGA-GN-A26C,8288b632-9e64-401c-8f45-f268367f40e4,TCGA-GN-A26C-01A,9503b303-1599-459b-9b1a-be5fffc6bd4c,TCGA-GN-A26C-01A-11,1.84,,83f69834-c084-46b1-b674-d676f9df63d3,,RNA,R,,0.16,nRNA - Melanoma Protocol,Yes,1.2,7.8,UV Spec,released,TCGA-GN-A26C-01A-11R,
TCGA-SKCM,fa099993-ef30-4eff-a8fb-aa41b5ea671a,TCGA-GN-A26C,8288b632-9e64-401c-8f45-f268367f40e4,TCGA-GN-A26C-01A,9503b303-1599-459b-9b1a-be5fffc6bd4c,TCGA-GN-A26C-01A-11,,,8439123b-6ba7-41c6-8b5b-20d12fe7cc0d,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-GN-A26C-01A-11W,
TCGA-SKCM,fa099993-ef30-4eff-a8fb-aa41b5ea671a,TCGA-GN-A26C,8288b632-9e64-401c-8f45-f268367f40e4,TCGA-GN-A26C-01A,9503b303-1599-459b-9b1a-be5fffc6bd4c,TCGA-GN-A26C-01A-11,,,deefb808-dd7a-4873-a38c-8851e3302f58,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-GN-A26C-01A-11D,
TCGA-SKCM,fa099993-ef30-4eff-a8fb-aa41b5ea671a,TCGA-GN-A26C,d885d3a2-1668-4e28-a137-8ecc22c096fc,TCGA-GN-A26C-10A,53283b86-a2b3-4403-aad2-b7a491ea090e,TCGA-GN-A26C-10A-01,,,1e9b1ed7-54aa-4692-bbf1-e398d90c0e99,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-GN-A26C-10A-01W,
TCGA-SKCM,fa099993-ef30-4eff-a8fb-aa41b5ea671a,TCGA-GN-A26C,d885d3a2-1668-4e28-a137-8ecc22c096fc,TCGA-GN-A26C-10A,53283b86-a2b3-4403-aad2-b7a491ea090e,TCGA-GN-A26C-10A-01,,,aa096ed3-9565-4621-bea5-0f32a93b9262,,DNA,D,,0.15,Pre-extracted DNA received by TSS,Yes,,,PicoGreen,released,TCGA-GN-A26C-10A-01D,
TCGA-SKCM,76cc1d42-acec-46b3-9663-5e4de2550353,TCGA-GN-A264,58070d67-f716-475e-8d03-8930be87a7b8,TCGA-GN-A264-10A,fe6406a0-9882-4c6e-909d-ad8f0eb83f95,TCGA-GN-A264-10A-01,,,90503a33-0992-4b03-b2b7-fd66fd3d4921,,DNA,D,,0.16,Pre-extracted DNA received by TSS,Yes,,,PicoGreen,released,TCGA-GN-A264-10A-01D,
TCGA-SKCM,76cc1d42-acec-46b3-9663-5e4de2550353,TCGA-GN-A264,58070d67-f716-475e-8d03-8930be87a7b8,TCGA-GN-A264-10A,fe6406a0-9882-4c6e-909d-ad8f0eb83f95,TCGA-GN-A264-10A-01,,,dce7801f-91c5-4ada-87ed-6a88d058555e,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-GN-A264-10A-01W,
TCGA-SKCM,76cc1d42-acec-46b3-9663-5e4de2550353,TCGA-GN-A264,e6b93ba0-fc9c-40c0-b82f-f7e71319ee0a,TCGA-GN-A264-06A,c41296cc-c8ac-48ab-8f1f-abf27fd008d7,TCGA-GN-A264-06A-11,1.84,,3377b87f-186b-4d32-af28-c9a09d8f6419,,RNA,R,,0.18,nRNA - Melanoma Protocol,Yes,2.1,9.0,UV Spec,released,TCGA-GN-A264-06A-11R,
TCGA-SKCM,76cc1d42-acec-46b3-9663-5e4de2550353,TCGA-GN-A264,e6b93ba0-fc9c-40c0-b82f-f7e71319ee0a,TCGA-GN-A264-06A,c41296cc-c8ac-48ab-8f1f-abf27fd008d7,TCGA-GN-A264-06A-11,,,6e0332e1-a617-4184-b5cc-bd39ac920e79,,DNA,D,,0.17,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-GN-A264-06A-11D,
TCGA-SKCM,76cc1d42-acec-46b3-9663-5e4de2550353,TCGA-GN-A264,e6b93ba0-fc9c-40c0-b82f-f7e71319ee0a,TCGA-GN-A264-06A,c41296cc-c8ac-48ab-8f1f-abf27fd008d7,TCGA-GN-A264-06A-11,,,9642933b-b61c-4c88-8d0b-f85701c1e950,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-GN-A264-06A-11W,
TCGA-SKCM,78f3d4db-a1ff-4ea2-aaa0-cbf0278b915e,TCGA-EB-A82B,053a2a8e-c03d-4444-a94a-e01bde3c77e2,TCGA-EB-A82B-10A,307c0f44-a8c1-4d01-8eb5-23149ba40f7f,TCGA-EB-A82B-10A-01,,,aca1853c-9e2c-4d2e-bd73-d8b919fc79ae,,DNA,D,,0.09,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A82B-10A-01D,
TCGA-SKCM,187376e0-b4f3-44ed-ab43-88b6eff3e552,TCGA-EB-A4IS,04971228-7aa5-4efd-a62d-ec4f07e7ccaf,TCGA-EB-A4IS-10A,d5763090-2d4f-4131-85a0-da4958d1a78c,TCGA-EB-A4IS-10A-01,,,18d547ce-a24c-4735-aada-946336304906,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A4IS-10A-01W,
TCGA-SKCM,187376e0-b4f3-44ed-ab43-88b6eff3e552,TCGA-EB-A4IS,04971228-7aa5-4efd-a62d-ec4f07e7ccaf,TCGA-EB-A4IS-10A,d5763090-2d4f-4131-85a0-da4958d1a78c,TCGA-EB-A4IS-10A-01,,,b64a18eb-e418-4576-906b-a63787cf98e1,,DNA,D,,0.17,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A4IS-10A-01D,
TCGA-SKCM,187376e0-b4f3-44ed-ab43-88b6eff3e552,TCGA-EB-A4IS,b5557597-ca85-4f01-a195-e54e72f1f2cf,TCGA-EB-A4IS-01A,2f5ad763-8c55-4d7f-a688-532060998f3a,TCGA-EB-A4IS-01A-21,,,27aadce1-973e-41f7-95e8-a66177279f53,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A4IS-01A-21D,
TCGA-SKCM,187376e0-b4f3-44ed-ab43-88b6eff3e552,TCGA-EB-A4IS,b5557597-ca85-4f01-a195-e54e72f1f2cf,TCGA-EB-A4IS-01A,2f5ad763-8c55-4d7f-a688-532060998f3a,TCGA-EB-A4IS-01A-21,1.86,,3a6d05e3-d5aa-45fa-a370-7a071e80afe8,,RNA,R,,0.17,nRNA - Melanoma Protocol,Yes,1.34,8.7,UV Spec,released,TCGA-EB-A4IS-01A-21R,
TCGA-SKCM,187376e0-b4f3-44ed-ab43-88b6eff3e552,TCGA-EB-A4IS,b5557597-ca85-4f01-a195-e54e72f1f2cf,TCGA-EB-A4IS-01A,2f5ad763-8c55-4d7f-a688-532060998f3a,TCGA-EB-A4IS-01A-21,,,4cfe5394-13c3-4cba-b3bb-6e2ca9d95398,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A4IS-01A-21W,
TCGA-SKCM,96fc529a-6ad3-456f-a41a-63238ecbb9c4,TCGA-EB-A431,2da45f91-fd13-4919-a593-3039fb63b945,TCGA-EB-A431-10A,00fb639e-a75c-4cb8-9c57-a2907a418af2,TCGA-EB-A431-10A-01,,,1a1d37a8-83be-4b74-98de-b2f49cb2fe5f,,DNA,D,,0.17,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A431-10A-01D,
